"","date","one_USD_equivalent_to_x_NPR","one_GBP_equivalent_to_x_NPR","one_AUD_equivalent_to_x_NPR","one_EUR_equivalent_to_x_NPR"
"2578",2013-06-05,89.044596,136.293174,85.903623,116.408
"2579",2013-06-06,89.346979,137.658273,85.034528,116.982
"2580",2013-06-07,88.663748,138.36475,84.809359,117.444
"2581",2013-06-08,88.663748,138.36475,84.809359,117.444
"2582",2013-06-09,88.663748,138.36475,84.809359,117.444
"2583",2013-06-10,88.811252,138.136909,83.762927,117.444
"2584",2013-06-11,88.811252,137.990835,83.810747,117.444
"2585",2013-06-12,88.811252,138.007051,83.465283,117.444
"2586",2013-06-13,90.706897,142.256055,86.006824,121.003
"2587",2013-06-14,92.131209,144.776067,88.828705,123.161
"2588",2013-06-15,92.131209,144.776067,88.828705,123.161
"2589",2013-06-16,92.131209,144.776067,88.828705,123.161
"2590",2013-06-17,90.44273,142.221699,86.63318,120.732
"2591",2013-06-18,90.663025,142.516175,86.568775,121.153
"2592",2013-06-19,92.693801,144.979558,87.945157,124.117
"2593",2013-06-20,93.69019,145.075722,86.970459,124.533
"2594",2013-06-21,94.377455,146.462657,86.869263,124.918
"2595",2013-06-22,94.377455,146.462657,86.869263,124.918
"2596",2013-06-23,94.377455,146.462657,86.869263,124.918
"2597",2013-06-24,94.128958,144.852043,86.974547,123.356
"2598",2013-06-25,94.229363,145.561699,87.289786,123.742
"2599",2013-06-26,94.214067,145.269362,87.280969,123.232
"2600",2013-06-27,95.779605,146.788364,88.982652,124.638
"2601",2013-06-28,94.868825,144.796862,88.072212,123.671
"2602",2013-06-29,94.868825,144.796862,88.072212,123.671
"2603",2013-06-30,94.868825,144.796862,88.072212,123.671
"2604",2013-07-01,93.813585,142.660668,85.658458,122.089
"2605",2013-07-02,92.871901,141.319283,85.885641,121.365
"2606",2013-07-03,94.58741,143.35007,86.521249,122.765
"2607",2013-07-04,94.931212,145.004696,86.331866,123.515
"2608",2013-07-05,96.011776,144.44289,87.782972,123.932
"2609",2013-07-06,96.011776,144.44289,87.782972,123.932
"2610",2013-07-07,96.011776,144.44289,87.782972,123.932
"2611",2013-07-08,96.019175,142.853995,87.024373,123.183
"2612",2013-07-09,95.704296,143.13386,87.50515,123.181
"2613",2013-07-10,96.04209,142.728752,88.019646,122.761
"2614",2013-07-11,91.953291,139.661407,85.345908,121.268
"2615",2013-07-12,94.360971,143.247566,86.562544,123.594
"2616",2013-07-13,94.360971,143.247566,86.562544,123.594
"2617",2013-07-14,94.360971,143.247566,86.562544,123.594
"2618",2013-07-15,94.843032,143.26278,86.107056,123.865
"2619",2013-07-16,94.066927,142.046716,85.538612,122.842
"2620",2013-07-17,93.621778,141.731323,86.52892,123.122
"2621",2013-07-18,94.23115,143.35769,87.001478,123.603
"2622",2013-07-19,93.809778,142.817,86.130252,122.994
"2623",2013-07-20,93.809778,142.817,86.130252,122.994
"2624",2013-07-21,93.809778,142.817,86.130252,122.994
"2625",2013-07-22,93.74696,143.354636,86.448742,123.371
"2626",2013-07-23,94.103108,144.596925,87.121499,124.122
"2627",2013-07-24,93.998336,144.527907,87.340313,124.294
"2628",2013-07-25,93.456144,143.080316,85.337118,123.278
"2629",2013-07-26,92.196022,141.808806,85.176086,122.381
"2630",2013-07-27,92.196022,141.808806,85.176086,122.381
"2631",2013-07-28,92.196022,141.808806,85.176086,122.381
"2632",2013-07-29,93.106044,143.332175,86.185036,123.71
"2633",2013-07-30,94.007087,144.251504,86.452888,124.691
"2634",2013-07-31,95.39314,145.413698,86.551984,126.539
"2635",2013-08-01,95.608601,145.087279,85.583821,127.169
"2636",2013-08-02,95.28459,144.104853,85.187441,125.89
"2637",2013-08-03,95.28459,144.104853,85.187441,125.89
"2638",2013-08-04,95.28459,144.104853,85.187441,125.89
"2639",2013-08-05,95.998946,146.795256,85.509123,127.477
"2640",2013-08-06,95.959421,147.368238,85.54532,127.223
"2641",2013-08-07,97.339194,149.410611,87.490882,129.539
"2642",2013-08-08,95.917847,148.691611,86.362961,127.964
"2643",2013-08-09,95.883408,148.98618,87.368564,128.292
"2644",2013-08-10,95.883408,148.98618,87.368564,128.292
"2645",2013-08-11,95.883408,148.98618,87.368564,128.292
"2646",2013-08-12,96.380538,149.560261,88.535225,128.562
"2647",2013-08-13,96.640337,149.394116,88.103697,128.464
"2648",2013-08-14,96.485753,149.112302,87.796145,127.998
"2649",2013-08-15,96.662394,150.00936,88.398373,128.213
"2650",2013-08-16,96.52239,151.0382,88.170189,128.896
"2651",2013-08-17,96.52239,151.0382,88.170189,128.896
"2652",2013-08-18,96.52239,151.0382,88.170189,128.896
"2653",2013-08-19,97.990097,153.137531,90.169831,130.611
"2654",2013-08-20,99.652767,155.95892,90.856068,132.877
"2655",2013-08-21,99.950078,156.581067,90.606552,134.143
"2656",2013-08-22,102.346549,159.870054,91.824233,136.561
"2657",2013-08-23,103.27368,161.086195,93.171654,137.922
"2658",2013-08-24,103.27368,161.086195,93.171654,137.922
"2659",2013-08-25,103.27368,161.086195,93.171654,137.922
"2660",2013-08-26,100.819452,157.102782,91.064705,134.967
"2661",2013-08-27,102.045743,159.029703,91.999326,136.527
"2662",2013-08-28,104.101703,161.882257,93.128257,139.413
"2663",2013-08-29,103.963255,161.447537,93.018653,138.635
"2664",2013-08-30,104.493049,162.065854,93.267921,138.307
"2665",2013-08-31,104.493049,162.065854,93.267921,138.307
"2666",2013-09-01,104.493049,162.065854,93.267921,138.307
"2667",2013-09-02,104.524531,162.227967,93.445242,138.056
"2668",2013-09-03,105.024261,163.318793,94.51252,138.527
"2669",2013-09-04,107.926218,168.024108,97.75318,142.182
"2670",2013-09-05,105.444285,164.749675,96.738481,139.197
"2671",2013-09-06,105.908675,165.138476,96.593896,138.931
"2672",2013-09-07,105.908675,165.138476,96.593896,138.931
"2673",2013-09-08,105.908675,165.138476,96.593896,138.931
"2674",2013-09-09,102.188401,159.770947,93.951427,134.623
"2675",2013-09-10,102.138332,160.387303,94.306707,135.415
"2676",2013-09-11,100.772652,158.526029,93.715387,133.685
"2677",2013-09-12,99.174677,156.972542,92.609397,132.061
"2678",2013-09-13,101.032408,159.670826,93.613182,134.363
"2679",2013-09-14,101.032408,159.670826,93.613182,134.363
"2680",2013-09-15,101.032408,159.670826,93.613182,134.363
"2681",2013-09-16,99.571076,158.693629,92.837102,133.017
"2682",2013-09-17,99.406958,158.088709,92.693652,132.589
"2683",2013-09-18,100.558467,159.969037,94.065826,134.326
"2684",2013-09-19,98.342084,158.659031,93.410129,132.988
"2685",2013-09-20,97.514408,156.406731,92.110553,131.976
"2686",2013-09-21,97.514408,156.406731,92.110553,131.976
"2687",2013-09-22,97.514408,156.406731,92.110553,131.976
"2688",2013-09-23,98.939047,158.515625,93.034598,133.914
"2689",2013-09-24,99.208089,159.20233,93.481083,133.921
"2690",2013-09-25,98.73367,157.936357,92.647489,133.014
"2691",2013-09-26,98.408671,158.205281,92.156713,133.019
"2692",2013-09-27,98.066884,157.294244,91.791366,132.253
"2693",2013-09-28,98.066884,157.294244,91.791366,132.253
"2694",2013-09-29,98.066884,157.294244,91.791366,132.253
"2695",2013-09-30,98.740274,159.657321,91.858541,133.25
"2696",2013-10-01,98.554529,159.558295,91.864232,133.295
"2697",2013-10-02,98.388671,159.342515,92.409362,133.051
"2698",2013-10-03,98.159812,159.408531,92.146015,133.409
"2699",2013-10-04,97.218144,157.098802,91.395253,132.45
"2700",2013-10-05,97.218144,157.098802,91.395253,132.45
"2701",2013-10-06,97.218144,157.098802,91.395253,132.45
"2702",2013-10-07,96.96168,155.528369,91.57642,131.577
"2703",2013-10-08,97.885239,157.544754,92.316082,132.889
"2704",2013-10-09,97.59597,157.315078,92.198833,132.711
"2705",2013-10-10,97.508876,155.609065,92.170873,131.832
"2706",2013-10-11,97.323871,155.50437,92.037192,131.65
"2707",2013-10-12,97.323871,155.50437,92.037192,131.65
"2708",2013-10-13,97.323871,155.50437,92.037192,131.65
"2709",2013-10-14,96.458656,154.045235,91.121873,130.769
"2710",2013-10-15,97.109669,155.144338,92.407186,131.671
"2711",2013-10-16,97.615737,156.042085,93.118871,131.996
"2712",2013-10-17,97.857565,156.041274,93.415461,132.323
"2713",2013-10-18,96.442526,155.764595,92.757213,131.808
"2714",2013-10-19,96.442526,155.764595,92.757213,131.808
"2715",2013-10-20,96.442526,155.764595,92.757213,131.808
"2716",2013-10-21,97.609268,157.859338,94.300946,133.549
"2717",2013-10-22,97.280638,156.980531,93.909084,133.041
"2718",2013-10-23,96.469009,156.573212,93.602113,132.915
"2719",2013-10-24,97.156955,157.07649,93.683179,133.892
"2720",2013-10-25,96.940017,157.061033,93.277569,133.816
"2721",2013-10-26,96.940017,157.061033,93.277569,133.816
"2722",2013-10-27,96.940017,157.061033,93.277569,133.816
"2723",2013-10-28,97.59942,157.844424,93.696801,134.736
"2724",2013-10-29,97.358039,157.161086,92.943091,134.247
"2725",2013-10-30,96.97737,155.62354,91.914483,133.276
"2726",2013-10-31,97.004518,155.470046,91.870126,133.129
"2727",2013-11-01,97.675994,156.752541,92.460616,132.644
"2728",2013-11-02,97.675994,156.752541,92.460616,132.644
"2729",2013-11-03,97.675994,156.752541,92.460616,132.644
"2730",2013-11-04,97.67304,155.552933,92.47176,131.8
"2731",2013-11-05,97.459495,155.679508,92.713069,131.736
"2732",2013-11-06,97.50167,156.460219,92.640339,131.364
"2733",2013-11-07,98.498299,158.455314,93.860144,133.15
"2734",2013-11-08,99.832202,160.62515,94.430728,133.865
"2735",2013-11-09,99.832202,160.62515,94.430728,133.865
"2736",2013-11-10,99.832202,160.62515,94.430728,133.865
"2737",2013-11-11,99.219359,158.836651,92.991153,132.438
"2738",2013-11-12,99.831456,159.627951,93.500035,133.864
"2739",2013-11-13,100.258185,159.331914,93.295714,134.747
"2740",2013-11-14,99.478132,159.700107,93.172256,134.196
"2741",2013-11-15,99.478028,159.765942,92.644554,133.788
"2742",2013-11-16,99.478028,159.765942,92.644554,133.788
"2743",2013-11-17,99.478028,159.765942,92.644554,133.788
"2744",2013-11-18,99.514981,160.394454,93.275407,134.186
"2745",2013-11-19,99.367595,160.145602,93.107133,134.186
"2746",2013-11-20,98.906169,159.650208,93.411765,134.186
"2747",2013-11-21,99.065059,159.515762,92.425863,133.084
"2748",2013-11-22,98.785629,159.860661,91.165913,133.084
"2749",2013-11-23,98.785629,159.860661,91.165913,133.084
"2750",2013-11-24,98.785629,159.860661,91.165913,133.084
"2751",2013-11-25,98.946281,160.627695,90.706893,134.092
"2752",2013-11-26,98.56298,159.340344,90.593831,133.336
"2753",2013-11-27,98.272406,159.340344,89.631621,133.336
"2754",2013-11-28,98.479446,160.398368,89.457271,133.676
"2755",2013-11-29,98.368127,160.764056,89.368238,133.82
"2756",2013-11-30,98.368127,160.764056,89.368238,133.82
"2757",2013-12-01,98.368127,160.764056,89.368238,133.82
"2758",2013-12-02,98.900258,161.991801,90.220252,134.356
"2759",2013-12-03,98.357702,160.92304,89.670123,133.196
"2760",2013-12-04,98.383489,161.274876,89.866927,133.713
"2761",2013-12-05,98.021493,160.564263,88.5511,133.172
"2762",2013-12-06,96.781273,158.102294,87.761194,132.3
"2763",2013-12-07,96.781273,158.102294,87.761194,132.3
"2764",2013-12-08,96.781273,158.102294,87.761194,132.3
"2765",2013-12-09,96.730138,157.974503,88.092486,132.588
"2766",2013-12-10,96.26492,158.139646,87.525146,132.268
"2767",2013-12-11,96.283057,158.464666,88.07337,132.524
"2768",2013-12-12,96.547222,158.094786,87.364621,133.1
"2769",2013-12-13,98.084503,160.280452,87.56476,134.876
"2770",2013-12-14,98.084503,160.280452,87.56476,134.876
"2771",2013-12-15,98.084503,160.280452,87.56476,134.876
"2772",2013-12-16,98.058811,159.851685,87.790304,134.723
"2773",2013-12-17,97.615345,159.161237,87.301319,134.348
"2774",2013-12-18,97.558638,158.803783,87.04678,134.348
"2775",2013-12-19,98.428937,161.336687,87.133709,134.7
"2776",2013-12-20,98.286467,160.858102,87.133212,134.22
"2777",2013-12-21,98.286467,160.858102,87.133212,134.22
"2778",2013-12-22,98.286467,160.858102,87.133212,134.22
"2779",2013-12-23,97.707267,159.593981,87.189457,133.644
"2780",2013-12-24,97.690511,159.766026,87.252102,133.836
"2781",2013-12-25,97.819032,160.301833,87.400248,133.836
"2782",2013-12-26,97.708516,159.842011,87.126827,133.548
"2783",2013-12-27,97.508762,160.091105,86.674455,133.548
"2784",2013-12-28,97.508762,160.091105,86.674455,133.548
"2785",2013-12-29,97.508762,160.091105,86.674455,133.548
"2786",2013-12-30,98.219636,161.874625,86.984413,135.052
"2787",2013-12-31,97.364229,160.606785,86.877302,134.46
"2788",2014-01-01,97.825391,162.059781,87.261341,134.461
"2789",2014-01-02,97.669064,161.92317,86.8555,134.461
"2790",2014-01-03,98.441501,161.940299,87.699628,134.54
"2791",2014-01-04,98.441501,161.940299,87.699628,134.54
"2792",2014-01-05,98.441501,161.940299,87.699628,134.54
"2793",2014-01-06,98.520153,161.675317,88.327069,133.948
"2794",2014-01-07,98.255575,161.356463,88.119737,133.942
"2795",2014-01-08,98.516451,161.575524,87.856956,134.14
"2796",2014-01-09,98.022399,161.216675,87.14529,133.036
"2797",2014-01-10,97.934886,161.409884,87.149304,133.26
"2798",2014-01-11,97.934886,161.409884,87.149304,133.26
"2799",2014-01-12,97.934886,161.409884,87.149304,133.26
"2800",2014-01-13,97.153306,160.284783,87.571203,132.828
"2801",2014-01-14,97.171178,159.272182,87.939755,132.833
"2802",2014-01-15,97.05297,159.51419,86.96781,132.652
"2803",2014-01-16,97.286565,159.18662,86.651821,132.3
"2804",2014-01-17,97.092084,158.76561,85.668006,132.22
"2805",2014-01-18,97.092084,158.76561,85.668006,132.22
"2806",2014-01-19,97.092084,158.76561,85.668006,132.22
"2807",2014-01-20,97.619752,160.305899,85.669802,132.06
"2808",2014-01-21,97.232268,159.762309,85.634425,131.74
"2809",2014-01-22,97.408363,160.481166,85.785918,132.076
"2810",2014-01-23,97.705656,161.830969,86.4226,132.313
"2811",2014-01-24,97.348236,161.959164,85.280942,133.26
"2812",2014-01-25,97.348236,161.959164,85.280942,133.26
"2813",2014-01-26,97.348236,161.959164,85.280942,133.26
"2814",2014-01-27,99.245324,163.671084,86.306861,135.847
"2815",2014-01-28,99.670932,165.212121,87.048154,136.3
"2816",2014-01-29,98.844379,163.820852,86.876931,134.972
"2817",2014-01-30,98.592869,163.293319,86.281394,134.668
"2818",2014-01-31,99.048602,163.421757,87.145545,134.3
"2819",2014-02-01,99.048602,163.421757,87.145545,134.3
"2820",2014-02-02,99.048602,163.421757,87.145545,134.3
"2821",2014-02-03,99.439502,163.446259,87.082197,134.124
"2822",2014-02-04,98.7061,161.037394,86.396583,133.5
"2823",2014-02-05,98.688961,161.17448,87.986807,133.388
"2824",2014-02-06,98.701884,161.149578,88.151105,133.593
"2825",2014-02-07,98.010594,160,87.711351,133.216
"2826",2014-02-08,98.010594,160,87.711351,133.216
"2827",2014-02-09,98.010594,160,87.711351,133.216
"2828",2014-02-10,98.001322,160.824196,87.680988,133.468
"2829",2014-02-11,98.536567,161.711365,88.160897,134.463
"2830",2014-02-12,98.479361,162.021713,88.85684,134.316
"2831",2014-02-13,97.939662,162.694047,88.391553,133.1
"2832",2014-02-14,98.280576,163.749086,88.295022,134.438
"2833",2014-02-15,98.280576,163.749086,88.295022,134.438
"2834",2014-02-16,98.280576,163.749086,88.295022,134.438
"2835",2014-02-17,97.90146,164.107427,88.707011,134.125
"2836",2014-02-18,97.661996,163.314216,88.288146,133.836
"2837",2014-02-19,97.971225,163.487329,88.377032,134.828
"2838",2014-02-20,98.472688,164.240768,88.61122,135.203
"2839",2014-02-21,98.089061,163.473825,88.393537,134.588
"2840",2014-02-22,98.089061,163.473825,88.393537,134.588
"2841",2014-02-23,98.089061,163.473825,88.393537,134.588
"2842",2014-02-24,97.804629,162.687977,87.825348,134.364
"2843",2014-02-25,98.284799,163.740449,88.830109,135.004
"2844",2014-02-26,97.794267,163.101189,88.132171,134.428
"2845",2014-02-27,98.275106,163.83575,88.112713,134.46
"2846",2014-02-28,97.51222,162.801462,87.399464,133.66
"2847",2014-03-01,97.51222,162.801462,87.399464,133.66
"2848",2014-03-02,97.51222,162.801462,87.399464,133.66
"2849",2014-03-03,97.667126,163.434957,86.973046,134.556
"2850",2014-03-04,98.225959,163.753641,87.675763,134.933
"2851",2014-03-05,97.79492,163.003396,87.566793,134.38
"2852",2014-03-06,97.297219,162.663421,87.378539,133.628
"2853",2014-03-07,95.736132,160.288647,87.18321,132.719
"2854",2014-03-08,95.736132,160.288647,87.18321,132.719
"2855",2014-03-09,95.736132,160.288647,87.18321,132.719
"2856",2014-03-10,96.61503,161.673499,87.51599,134.092
"2857",2014-03-11,96.011961,159.797338,86.658646,133.255
"2858",2014-03-12,96.232501,159.941233,86.28858,133.359
"2859",2014-03-13,96.35383,160.186514,86.707222,133.98
"2860",2014-03-14,97.208799,161.606715,87.775969,134.78
"2861",2014-03-15,97.208799,161.606715,87.775969,134.78
"2862",2014-03-16,97.208799,161.606715,87.775969,134.78
"2863",2014-03-17,96.286926,160.263189,86.950088,133.964
"2864",2014-03-18,96.178646,160.052575,87.387787,133.948
"2865",2014-03-19,96.518556,160.185847,88.15893,134.46
"2866",2014-03-20,97.049714,160.479837,87.638372,134.113
"2867",2014-03-21,96.760993,159.765185,87.463763,133.356
"2868",2014-03-22,96.760993,159.765185,87.463763,133.356
"2869",2014-03-23,96.760993,159.765185,87.463763,133.356
"2870",2014-03-24,96.129313,158.560497,87.416782,132.62
"2871",2014-03-25,95.483778,157.553356,87.1981,132.14
"2872",2014-03-26,95.315146,157.611583,87.356413,131.716
"2873",2014-03-27,94.915107,157.339427,87.511373,130.812
"2874",2014-03-28,95.233244,158.177203,88.251956,130.86
"2875",2014-03-29,95.233244,158.177203,88.251956,130.86
"2876",2014-03-30,95.233244,158.177203,88.251956,130.86
"2877",2014-03-31,94.179756,156.799031,87.216162,129.516
"2878",2014-04-01,94.873321,158.122202,87.963923,130.688
"2879",2014-04-02,94.742298,157.59918,87.551581,130.697
"2880",2014-04-03,94.588902,157.301606,87.479009,130.23
"2881",2014-04-04,95.327893,158.253296,88.022606,130.828
"2882",2014-04-05,95.327893,158.253296,88.022606,130.828
"2883",2014-04-06,95.327893,158.253296,88.022606,130.828
"2884",2014-04-07,95.045242,157.611326,88.311072,130.25
"2885",2014-04-08,94.789347,157.462831,87.865237,130.269
"2886",2014-04-09,94.549409,158.343856,88.402928,130.412
"2887",2014-04-10,94.49585,158.791995,88.62984,130.924
"2888",2014-04-11,94.875414,159.188014,89.160801,131.744
"2889",2014-04-12,94.875414,159.188014,89.160801,131.744
"2890",2014-04-13,94.875414,159.188014,89.160801,131.744
"2891",2014-04-14,95.412393,159.62784,89.546533,132.108
"2892",2014-04-15,95.158862,159.216517,89.59523,131.481
"2893",2014-04-16,95.048509,158.993581,88.811392,131.281
"2894",2014-04-17,95.369928,160.306346,89.426285,131.868
"2895",2014-04-18,95.681292,160.655239,89.287886,132.155
"2896",2014-04-19,95.681292,160.655239,89.287886,132.155
"2897",2014-04-20,95.681292,160.655239,89.287886,132.155
"2898",2014-04-21,95.660514,160.577157,89.299953,132.155
"2899",2014-04-22,95.799203,160.909534,89.487405,132.155
"2900",2014-04-23,96.215062,161.902035,90.181214,132.873
"2901",2014-04-24,96.594544,162.13288,89.74921,133.484
"2902",2014-04-25,96.330249,161.939718,89.323591,133.244
"2903",2014-04-26,96.330249,161.939718,89.323591,133.244
"2904",2014-04-27,96.330249,161.939718,89.323591,133.244
"2905",2014-04-28,95.701178,160.869565,88.762313,132.46
"2906",2014-04-29,95.702736,160.913946,88.58546,132.577
"2907",2014-04-30,95.770233,161.141291,88.813776,132.297
"2908",2014-05-01,94.999639,160.324897,88.207137,131.755
"2909",2014-05-02,94.985942,160.50067,88.118646,131.755
"2910",2014-05-03,94.985942,160.50067,88.118646,131.755
"2911",2014-05-04,94.985942,160.50067,88.118646,131.755
"2912",2014-05-05,95.030635,160.423461,88.155132,131.836
"2913",2014-05-06,94.975497,160.248054,88.176101,131.788
"2914",2014-05-07,94.853205,161.048141,88.726247,132.14
"2915",2014-05-08,94.936745,161.009387,88.534656,132.076
"2916",2014-05-09,95.449292,161.678698,89.44091,132.14
"2917",2014-05-10,95.449292,161.678698,89.44091,132.14
"2918",2014-05-11,95.449292,161.678698,89.44091,132.14
"2919",2014-05-12,95.013444,160.210758,88.956321,130.748
"2920",2014-05-13,94.551865,159.562071,88.510479,130.075
"2921",2014-05-14,94.339898,158.83581,88.365102,129.34
"2922",2014-05-15,93.787172,157.305623,87.923471,128.676
"2923",2014-05-16,92.98921,156.169952,87.036986,127.544
"2924",2014-05-17,92.98921,156.169952,87.036986,127.544
"2925",2014-05-18,92.98921,156.169952,87.036986,127.544
"2926",2014-05-19,93.151135,156.73502,87.260733,127.645
"2927",2014-05-20,92.259005,155.168016,86.141068,126.524
"2928",2014-05-21,92.73059,156.153846,85.637846,127.078
"2929",2014-05-22,92.767139,156.773715,85.701553,126.924
"2930",2014-05-23,92.406621,155.88337,85.268636,126.172
"2931",2014-05-24,92.406621,155.88337,85.268636,126.172
"2932",2014-05-25,92.406621,155.88337,85.268636,126.172
"2933",2014-05-26,92.05004,154.978382,85.065772,125.455
"2934",2014-05-27,92.752179,156.219618,85.852997,126.616
"2935",2014-05-28,93.202317,156.720099,86.374448,127.1
"2936",2014-05-29,93.774737,156.748647,86.542196,127.468
"2937",2014-05-30,93.056964,155.667036,86.667579,126.604
"2938",2014-05-31,93.056964,155.667036,86.667579,126.604
"2939",2014-06-01,93.056964,155.667036,86.667579,126.604
"2940",2014-06-02,93.174347,156.14609,86.656657,126.978
"2941",2014-06-03,93.321568,156.29064,86.220531,126.908
"2942",2014-06-04,93.487996,156.514258,86.58462,127.34
"2943",2014-06-05,93.781241,157.040867,86.99625,127.58
"2944",2014-06-06,93.242571,156.746647,86.972076,127.388
"2945",2014-06-07,93.242571,156.746647,86.972076,127.388
"2946",2014-06-08,93.242571,156.746647,86.972076,127.388
"2947",2014-06-09,93.337243,156.803349,87.11774,127.34
"2948",2014-06-10,93.562863,157.245302,87.432971,127.18
"2949",2014-06-11,93.579499,156.787924,87.704873,126.716
"2950",2014-06-12,93.524415,157.037956,87.767071,126.604
"2951",2014-06-13,93.35817,158.342092,88.026572,126.547
"2952",2014-06-14,93.35817,158.342092,88.026572,126.547
"2953",2014-06-15,93.35817,158.342092,88.026572,126.547
"2954",2014-06-16,94.315261,160.16558,88.614061,127.684
"2955",2014-06-17,94.599691,160.647905,88.884429,128.438
"2956",2014-06-18,95.019191,161.136563,88.725619,128.732
"2957",2014-06-19,95.024649,161.556167,89.338683,129.148
"2958",2014-06-20,95.03049,161.945662,89.339688,129.346
"2959",2014-06-21,95.03049,161.945662,89.339688,129.346
"2960",2014-06-22,95.03049,161.945662,89.339688,129.346
"2961",2014-06-23,94.993747,161.749969,89.174724,129.125
"2962",2014-06-24,94.888987,161.577366,89.425622,129.068
"2963",2014-06-25,95.019844,161.362956,89.020175,129.284
"2964",2014-06-26,94.794923,161.011964,89.168335,129.196
"2965",2014-06-27,94.965107,161.69606,89.353055,129.276
"2966",2014-06-28,94.965107,161.69606,89.353055,129.276
"2967",2014-06-29,94.965107,161.69606,89.353055,129.276
"2968",2014-06-30,94.66139,161.263578,89.159188,129.156
"2969",2014-07-01,94.660435,161.994501,89.269334,129.628
"2970",2014-07-02,94.914114,162.783001,90.099917,129.852
"2971",2014-07-03,94.300154,161.84538,88.975812,128.748
"2972",2014-07-04,94.680382,162.435396,88.545317,128.86
"2973",2014-07-05,94.680382,162.435396,88.545317,128.86
"2974",2014-07-06,94.680382,162.435396,88.545317,128.86
"2975",2014-07-07,94.409773,161.954299,88.386386,128.284
"2976",2014-07-08,94.720711,162.313602,88.788839,128.877
"2977",2014-07-09,94.290225,161.625126,88.750259,128.395
"2978",2014-07-10,94.146449,161.56478,88.686046,128.444
"2979",2014-07-11,94.77839,162.359607,88.965089,128.946
"2980",2014-07-12,94.77839,162.359607,88.965089,128.946
"2981",2014-07-13,94.77839,162.359607,88.965089,128.946
"2982",2014-07-14,94.792708,162.351756,88.971988,128.956
"2983",2014-07-15,94.949347,162.263204,89.206152,129.34
"2984",2014-07-16,95.207781,163.25458,89.163677,129.216
"2985",2014-07-17,94.932742,162.752154,88.943979,128.444
"2986",2014-07-18,94.879799,162.220817,88.711529,128.268
"2987",2014-07-19,94.879799,162.220817,88.711529,128.268
"2988",2014-07-20,94.879799,162.220817,88.711529,128.268
"2989",2014-07-21,95.201744,162.721991,89.469408,128.827
"2990",2014-07-22,95.21032,162.594369,89.208977,128.791
"2991",2014-07-23,95.215325,162.529785,89.425384,128.236
"2992",2014-07-24,94.917923,161.756962,89.619188,127.788
"2993",2014-07-25,94.903825,161.287391,89.399748,127.788
"2994",2014-07-26,94.903825,161.287391,89.399748,127.788
"2995",2014-07-27,94.903825,161.287391,89.399748,127.788
"2996",2014-07-28,95.051009,161.431643,89.36778,127.644
"2997",2014-07-29,94.896942,161.208444,89.314378,127.532
"2998",2014-07-30,94.880322,160.824065,89.056551,127.244
"2999",2014-07-31,94.831293,160.37874,88.459021,127.036
"3000",2014-08-01,95.519044,161.347294,88.874991,127.9
"3001",2014-08-02,95.519044,161.347294,88.874991,127.9
"3002",2014-08-03,95.519044,161.347294,88.874991,127.9
"3003",2014-08-04,96.170973,161.88017,89.58657,129.148
"3004",2014-08-05,96.221129,162.327803,89.798359,129.148
"3005",2014-08-06,96.114269,162.236809,89.426663,128.524
"3006",2014-08-07,96.728686,163.078861,90.431016,129.452
"3007",2014-08-08,96.873784,163.038932,89.770378,129.404
"3008",2014-08-09,96.873784,163.038932,89.770378,129.404
"3009",2014-08-10,96.873784,163.038932,89.770378,129.404
"3010",2014-08-11,96.665423,162.198022,89.718203,129.58
"3011",2014-08-12,96.664923,162.300552,89.552879,129.386
"3012",2014-08-13,96.802334,162.729216,89.732991,129.386
"3013",2014-08-14,96.637493,161.299788,89.961699,129.185
"3014",2014-08-15,96.119425,160.427126,89.57116,128.454
"3015",2014-08-16,96.119425,160.427126,89.57116,128.454
"3016",2014-08-17,96.119425,160.427126,89.57116,128.454
"3017",2014-08-18,95.874533,160.30969,89.348552,128.376
"3018",2014-08-19,96.177681,160.849919,89.686628,128.503
"3019",2014-08-20,96.045639,159.660594,89.314533,127.952
"3020",2014-08-21,96.494721,160.220386,89.633625,127.952
"3021",2014-08-22,95.696965,158.686314,89.051156,127.076
"3022",2014-08-23,95.696965,158.686314,89.051156,127.076
"3023",2014-08-24,95.696965,158.686314,89.051156,127.076
"3024",2014-08-25,96.260323,159.33534,89.525085,127.054
"3025",2014-08-26,95.671393,158.57861,88.797326,126.181
"3026",2014-08-27,95.692483,158.365167,89.17215,126.027
"3027",2014-08-28,95.384732,158.127435,89.064911,125.822
"3028",2014-08-29,95.70876,158.791997,89.542326,126.192
"3029",2014-08-30,95.70876,158.791997,89.542326,126.192
"3030",2014-08-31,95.70876,158.791997,89.542326,126.192
"3031",2014-09-01,95.981109,159.276956,89.548717,126.004
"3032",2014-09-02,95.951873,159.458365,89.586918,126.004
"3033",2014-09-03,95.632044,157.511602,88.739401,125.584
"3034",2014-09-04,95.470306,157.196695,89.196505,125.553
"3035",2014-09-05,96.88394,157.868212,90.462782,125.3
"3036",2014-09-06,96.88394,157.868212,90.462782,125.3
"3037",2014-09-07,96.88394,157.868212,90.462782,125.3
"3038",2014-09-08,95.354744,154.623185,89.295113,123.513
"3039",2014-09-09,95.515476,153.738294,88.620268,123.129
"3040",2014-09-10,95.139082,153.431776,87.611356,123.129
"3041",2014-09-11,96.376868,156.139471,88.271999,124.49
